C:\Users\bill_\Desktop\car\car2\IMG\center_2020_05_16_11_39_43_198.jpg, C:\Users\bill_\Desktop\car\car2\IMG\left_2020_05_16_11_39_43_198.jpg, C:\Users\bill_\Desktop\car\car2\IMG\right_2020_05_16_11_39_43_198.jpg, 0, 0, 0, 3.882968E-05
C:\Users\bill_\Desktop\car\car2\IMG\center_2020_05_16_11_39_43_297.jpg, C:\Users\bill_\Desktop\car\car2\IMG\left_2020_05_16_11_39_43_297.jpg, C:\Users\bill_\Desktop\car\car2\IMG\right_2020_05_16_11_39_43_297.jpg, 0, 0, 0, 3.752952E-05
C:\Users\bill_\Desktop\car\car2\IMG\center_2020_05_16_11_39_43_398.jpg, C:\Users\bill_\Desktop\car\car2\IMG\left_2020_05_16_11_39_43_398.jpg, C:\Users\bill_\Desktop\car\car2\IMG\right_2020_05_16_11_39_43_398.jpg, 0, 0, 0, 4.430037E-05
C:\Users\bill_\Desktop\car\car2\IMG\center_2020_05_16_11_39_43_499.jpg, C:\Users\bill_\Desktop\car\car2\IMG\left_2020_05_16_11_39_43_499.jpg, C:\Users\bill_\Desktop\car\car2\IMG\right_2020_05_16_11_39_43_499.jpg, 0, 0, 0, 4.374303E-05
C:\Users\bill_\Desktop\car\car2\IMG\center_2020_05_16_11_39_43_601.jpg, C:\Users\bill_\Desktop\car\car2\IMG\left_2020_05_16_11_39_43_601.jpg, C:\Users\bill_\Desktop\car\car2\IMG\right_2020_05_16_11_39_43_601.jpg, 0, 0, 0, 6.039416E-05
C:\Users\bill_\Desktop\car\car2\IMG\center_2020_05_16_11_39_43_702.jpg, C:\Users\bill_\Desktop\car\car2\IMG\left_2020_05_16_11_39_43_702.jpg, C:\Users\bill_\Desktop\car\car2\IMG\right_2020_05_16_11_39_43_702.jpg, 0, 0, 0, 3.773056E-05
C:\Users\bill_\Desktop\car\car2\IMG\center_2020_05_16_11_39_43_803.jpg, C:\Users\bill_\Desktop\car\car2\IMG\left_2020_05_16_11_39_43_803.jpg, C:\Users\bill_\Desktop\car\car2\IMG\right_2020_05_16_11_39_43_803.jpg, 0, 0, 0, 5.422299E-05
C:\Users\bill_\Desktop\car\car2\IMG\center_2020_05_16_11_39_43_904.jpg, C:\Users\bill_\Desktop\car\car2\IMG\left_2020_05_16_11_39_43_904.jpg, C:\Users\bill_\Desktop\car\car2\IMG\right_2020_05_16_11_39_43_904.jpg, 0, 0, 0, 5.229971E-05
C:\Users\bill_\Desktop\car\car2\IMG\center_2020_05_16_11_39_44_005.jpg, C:\Users\bill_\Desktop\car\car2\IMG\left_2020_05_16_11_39_44_005.jpg, C:\Users\bill_\Desktop\car\car2\IMG\right_2020_05_16_11_39_44_005.jpg, 0, 0, 0, 4.463777E-05
C:\Users\bill_\Desktop\car\car2\IMG\center_2020_05_16_11_39_44_108.jpg, C:\Users\bill_\Desktop\car\car2\IMG\left_2020_05_16_11_39_44_108.jpg, C:\Users\bill_\Desktop\car\car2\IMG\right_2020_05_16_11_39_44_108.jpg, 0, 0, 0, 7.819165E-05
C:\Users\bill_\Desktop\car\car2\IMG\center_2020_05_16_11_39_44_208.jpg, C:\Users\bill_\Desktop\car\car2\IMG\left_2020_05_16_11_39_44_208.jpg, C:\Users\bill_\Desktop\car\car2\IMG\right_2020_05_16_11_39_44_208.jpg, 0, 0, 0, 5.87916E-05
C:\Users\bill_\Desktop\car\car2\IMG\center_2020_05_16_11_39_44_309.jpg, C:\Users\bill_\Desktop\car\car2\IMG\left_2020_05_16_11_39_44_309.jpg, C:\Users\bill_\Desktop\car\car2\IMG\right_2020_05_16_11_39_44_309.jpg, 0, 0, 0, 7.505867E-05
